,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
95,مطعم مأكولات سريعه,ChIJp5Z2E7br5z8RA7EhJCgmVSk,31.8531202,47.1664336,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V538+6HV, Amarah",2,0
96,مطعم البركه,ChIJL1e6ezW_5z8R0NRW2Ee2PEE,31.8824048,47.1217593,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V4JC+XP6, Amarah",2,5
97,مطعم مشويات,ChIJDaf9dluV5z8RUi0aSVJ2M8k,31.8465332,47.1233225,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4WF+J8F, Amarah",2,0
98,مطعم الرياضي للوجبات سريعة,ChIJbQCXh-fr5z8Ro14qWRXkSxk,31.8254679,47.1710611,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5GC+5CM, Amarah",2,1
99,Chicken Hut_ جكن هت,ChIJ7U4hzFfr5z8RdQUvO6HFr4Q,31.8503543,47.1401727,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42R+42V، العمارة،, Amarah",2,14
100,مطعم النعيم,ChIJZd8c1Ne_5z8RpHVNm64dkVw,31.8734452,47.1328523,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",V4FM+F34، العمارة،,2,4
101,مطعم بيت ستي,ChIJV4NzPHjr5z8RUDkcQq-ETDc,31.8319326,47.1495733,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع الرياضي المدينة المائية, Amarah",2,6
102,Lazim Shlipah Restaurant,ChIJucst9AXr5z8RwBAM72qrgL8,31.8613993,47.1452489,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",V46V+GG5، العمارة،، العمارة،,2,166
103,مطعم ومشويات ابن شموسي,ChIJK_T-Rp3r5z8RnAl8W-2--Ow,31.8384796,47.1510195,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","مجاور نقابات العمال، نقابات العمال, Amarah",2,10
104,مأكولات ركن عواشه,ChIJcQCM_GHr5z8Ry8guCJlCWYY,31.8334266,47.1542974,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5M3+9P7, Amarah",2,6
105,مطعم كباب الامير,ChIJzVsPjt_q5z8RaFeOpftfpsQ,31.8442727,47.1541636,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5V3+PM7, Amarah",2,56
106,مطعم باچة محمد,ChIJzRqDwSXr5z8RJKERkR95Klk,31.8368346,47.15487419999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5P3+MXR، Unnamed Road، العمارة،, Amarah",2,12
107,مطعم برجرات,ChIJPbGVndrr5z8RskeQ2EdjrNU,31.834539,47.1497865,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4MX+RW7، شارع الروضة، العمارة،،, Amarah",2,8
108,مطعم المصطفى,ChIJZSiCRoq_5z8RX37ZstdgryM,31.873893,47.1320969,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","نهاوند, Amarah",2,6
109,مأكولات جعفر,ChIJWW_WQKzr5z8R78fKlxLueV8,31.8290799,47.1638212,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5H7+JGP، Unnamed Road, Amarah",2,14
110,مطعم كنح الطيب,ChIJ1c06eO_r5z8Rjz-47IV99wY,31.8504335,47.16367,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","V527+5FF, Amarah",2,6
111,Al-Tayyib Restaurant,ChIJlbQxmSuV5z8RmBa7b5d3Hwc,31.8487705,47.1347067,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4XM+GX7, Amarah",2,3
