,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
107,Bethlehem Restaurant,ChIJt5zMB-EtAEARhTMbTp1AorM,35.575284,45.3946718,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","60 Malik Mahmud Ring Road, Sulaymaniyah",2,96
108,مطعم رەفیق,ChIJj97s1OAvAEARAhOYaz1NaTg,35.5644871,45.4011415,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC72+QFR, Salim Street, Sulaymaniyah",2,0
109,Mandela Bistro,ChIJ7XtDgZ0uAEAR-uy9iPV1sZI,35.5579741,45.42476740000001,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","15 Salim Street, Sulaymaniyah",2,242
110,مطعم كباب يورو,ChIJq1iN2RstAEAR0OC-RNSuRnY,35.5791352,45.3980256,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",H9HX+M59، 60 Street، السليمانية،,2,2
111,مطعم دارا الفرع الثاني,ChIJT48BxXYtAEAR5RVGjUqr5Gc,35.5754395,45.3935186,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",60 شارع الملك محمود الدائري،، السليمانية،,2,15
112,مطعم وكافيه سراج,ChIJGW-50AwvAEAR5TySqot7KgA,35.5660243,45.4072187,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC84+CV4, Sulaymaniyah",2,1
113,Anya Fast food,ChIJa-9cWD4xAEARmt_w7vyVcdA,35.5769926,45.343983,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","H8GV+QJP, Road, Sulaymaniyah",2,116
114,مطعم مينا خاتون,ChIJ63TVExAvAEARJVQj8kIsT5o,35.552526,45.4348386,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",HC3M+2W8، السليمانية،,2,9
115,Wali Kabab,ChIJy3tjwxAsAEARxhGozYRdQjI,35.5574748,45.4485927,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC4X+XCR, Sulaymaniyah",2,164
116,Emerald Restaurant مطعم اميرالد,ChIJvxm25RYtAEARIaTpX0dC2PA,35.557151,45.4285821,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","Ramada by Wyndham Sulaymaniyah Salim Street, Second Floor, Salim Street, Sulaymaniyah",2,77
117,مطعم ئاریز,ChIJSettqwDNAUARorYWS6e_Uq8,35.6445365,45.5011941,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","JGV2+RF8, Unnamed Road, Sitak",2,10
118,Soran restaurant,ChIJ74jeX1stAEARQ5qJNyoKHUQ,35.5784917,45.46212269999999,2.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","HFH6+9R, Sulaymaniyah",2,3
119,مطعم فاروق,ChIJRxJgT9gtAEARQVlmbTSPE6g,35.5532159,45.43828269999999,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC3Q+79R, Sulaymaniyah",2,1
