,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
94,مطعم احمد الفريجي,ChIJb1E8VoSpWBURyYpKsBQzdM4,32.0015575,44.9267606,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","مقابل ماركت احمد الفريجي، الوكفة, Al Diwaniyah",2,4
95,مطعم ابو رقيه,ChIJARrTPvivWBUR5UXcX2yOaUY,31.9879478,44.9227615,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWQF+54C, Al Diwaniyah",2,3
96,دجاج كنتاكي,ChIJbTOdb2WvWBURKqbdpyOWYSU,31.99759559999999,44.90992199999999,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",XWX5+2XM، شارع المتحف،، الديوانية،,2,89
97,مطعم السبطين,ChIJa46cPOWpWBUR6j76FFvSEhE,31.97838059999999,44.942678,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWHV+82X،، شارع الزيتون،, Al Diwaniyah",2,6
98,مطعم بيت الفروج,ChIJDQeS4hOvWBURGQ0-pu5knJ8,32.0038933,44.9039537,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W33+HH4، Unnamed Road, Al Diwaniyah",2,0
99,Habayebna Restaurant,ChIJsWiJXzivWBURFr5CHHX3SSk,31.9961306,44.9136512,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWW7+CFJ, Al Diwaniyah",2,11
100,مطعم أبو معتز ستار الكناني,ChIJZZkjhNmvWBURtrIAYlGoU64,31.98386189999999,44.9192937,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWM9+GPV, Al Diwaniyah",2,18
101,مطعم احمد الفريجي,ChIJXzZRECGnWBURmxU08-dTdF4,32.0093686,44.9311038,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W5J+PCX، الوكفة، الديوانية،, Al Diwaniyah",2,16
102,مطعم محمد1,ChIJZzF19R2pWBURbjwllv1vPdA,31.9673677,44.9634069,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","XX87+X93، شارع الزيتون، الديوانية،, Al Diwaniyah",2,7
103,مطعم سعد للكباب,ChIJ0_kNyhevWBURPLk1mnHTjjg,31.9795395,44.9075989,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWH5+R29, Al Diwaniyah",2,166
104,مطعم قصر السلطان,ChIJExWKL6ulWBURMEKH0Ll663w,32.0149957,44.9152359,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W78+X3X, Al Diwaniyah",2,1
105,مطعم عقيل المياحي,ChIJexxM0NefWBURM_ZcJAAed3w,32.150822,44.9995112,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5X2X+8RC، ناحية سومر,2,63
106,مطعم كباب نذير,ChIJh7LjS2KvWBURWjQAQNcmy7A,32.009527,44.9191537,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W59+RM6، الديوانية،, Al Diwaniyah",2,97
107,مقبلات دهباشان,ChIJD9thFf6vWBURHyavfCIgDx4,31.9941723,44.9177581,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWV9+M46، Unnamed Road، الديوانية،, Al Diwaniyah",2,10
108,مطعم كباب ابو علي,ChIJPd4q5JaoWBUR6KfPQiHi82M,31.98846,44.9471936,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWQW+9VP, Al Diwaniyah",2,97
109,مطعم حميد,ChIJF3-Fn4OpWBURvEDanNriLRg,31.989711,44.9270041,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWQG+VRJ، شارع المدينة،, Al Diwaniyah",2,1
110,مطعم كباب خالد,ChIJWTcJrqCvWBURert1LpC0WDs,31.98672179999999,44.9231038,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWPF+M7J, Al Diwaniyah",2,0
111,مطعم ورود كربلاء في الديوانية,ChIJuWO0ydOpWBURbdsP68xQ0nY,31.9874254,44.9384792,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Unnamed Road, Al Diwaniyah",2,39
112,مطعم السبطين,ChIJY-31j-WpWBUR1KwuvubabFI,31.9672678,44.9631956,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",XWHV+82X، شارع الزيتون، الديوانية،,2,1
113,مطعم كباب محمد,ChIJbWNlkk6vWBURi44FUa532zc,31.9916875,44.91518749999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Al Diwaniyah,2,7
114,مطعم سعد الحديث,ChIJ9VECFJOvWBURgQIaM5vo-d0,31.9795638,44.908075,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWH5+V67, Al Diwaniyah",2,7
115,كافتريا السيد,ChIJ3-4AG8mpWBURqjik25UAQhg,31.9739484,44.93132490000001,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWFJ+HGG، Unnamed Road, Al Diwaniyah",2,4
116,مطعم قصر السلطان السياحي في,ChIJ553MbiavWBUR7T0goEFjEHQ,31.9641427,44.9066502,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XW74+MM2، الطريق الدولي، الديوانية‎،, Al Diwaniyah",2,5
117,مأكولات عادل الشهيره,ChIJQzIESoGvWBURXuxCARYLX_g,32.0113106,44.9190511,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W69+GJF, Al Diwaniyah",2,3
118,مطعم كباب سلام,ChIJtTecRWupWBUREk-pJuxAzt8,31.97803549999999,44.9366701,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWHP+6M7, Al Diwaniyah",2,2
119,Pizza Tion,ChIJg1bEvkGvWBUR9re7ECFkEiM,31.9976714,44.9093538,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWX5+3P4, Al Diwaniyah",2,0
120,مأكولات الكوخ,ChIJIx5fEMmvWBURjKt9YaZII0c,32.0006661,44.9016809,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W22+7M7, Al Diwaniyah",2,130
121,ماكولات العطشان,ChIJJXeaprKvWBURrX-6vFPsbd0,31.9839801,44.90303919999999,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWM3+H6V، شارع الجزائر, Al Diwaniyah",2,7
122,مأكولات عادل الشهيره,ChIJQzIESoGvWBURXuxCARYLX_g,32.0113106,44.9190511,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W69+GJF, Al Diwaniyah",2,3
123,ماكولات دعبول,ChIJbUjjL--vWBUR788DX1RCM-g,31.9872076,44.9048498,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","الجزائر، الديوانية،, Al Diwaniyah",2,2
124,مأكولات دربونه,ChIJOas_4luvWBURcUBrekIMcB4,31.9956478,44.8742996,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",XVWF+7P3، الديوانية،,2,0
125,مأكولات المصطفى,ChIJP-iB8vuzWBURi1CGZKAY0L0,31.9481881,44.8435696,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","الشارع الرئيس، ناحية الشافعية, Al Diwaniyah",2,6
