,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
32,کولێرە بەگۆشتی ئانیا,ChIJ2_q0E-orVRURr5IfGOaII0Y,35.4808867,44.4109717,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","FCJ6+995, بازاری ئازادی،, Kirkuk",2,0
33,مأكولات ابو بلال,ChIJh7CYp3LZVBURiJr_6r9FoYU,35.4122583,44.3496129,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","C86X+WV6, Kirkuk",2,0
34,دكان بركر,ChIJQdBH0SLXVBUR0sTyioG0PkM,35.4322159,44.361918,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","C9J6+VQJ, Unnamed Road, Kirkuk",2,28
35,مأكولات أير باص,ChIJkUBxg4bZVBURbwl5Y-dw3Fk,35.4110927,44.3644737,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","C967+CQ, Kirkuk",2,0
36,مأكولات هدى الرحمن,ChIJzf3-FHPXVBUR8pldszcvLPM,35.4691481,44.3863792,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Mehakim Otobüs Durağı, Atles Caddesi،, Kirkuk",2,3
37,Öncü Restaurent,ChIJPS-XDInXVBURbe0vVTgXfs8,35.4182445,44.3788832,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","C99H+7HR, Kirkuk",2,66
38,دجاج ابي,ChIJr5Abua7XVBURAhqNBNA39sQ,35.4207397,44.3796609,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","C9CH+8V3, Kirkuk",2,2
39,مشويات ممد اسطه,ChIJ88QTwz_XVBURv89djq8IfD0,35.4330724,44.3659857,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","C9M8+6C6 Unnamed Road، كركوك،، كركوك،, Kirkuk",2,0
40,مطعم باب حسابات,ChIJE3ZmywQpVRUR52CpfdLoK-Y,35.4417719,44.4091842,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","CCR5+PM3, Unnamed Road, Kirkuk",2,71
41,Corner Cafe,ChIJf4bF4d_VVBUR-JoGmFPYcDY,35.4953723,44.39534889999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9WW+44X, Unnamed Road, Kirkuk",2,2
42,طاحونة ٢,ChIJedTDlW7XVBURmzopDFkQQVU,35.4723885,44.3876038,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9CQ+X24, Kirkuk",2,2
43,مأكولات بابان,ChIJ8zmhKBjVVBUR6CjuzaaxjtY,35.4890643,44.3959199,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9QW+J9F, Road, Kirkuk",2,194
44,Burger Town Kirkuk,ChIJcUh_6hMrVRURhVYRHTNG634,35.5102344,44.4098363,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","GC65+3WW, Kirkuk",2,17
45,مطعم ابو حسن,ChIJ6aAjJvHXVBURiGKYtJk-Atk,35.4730232,44.3753766,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9FG+43W فلكة ساحة الطيران, Kirkuk",2,0
46,لحم بعجين بنان,ChIJf4rbCdbVVBUR3Y2uyA0EYdQ,35.4873929,44.3852568,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9PP+W3X, Ali Mardan St, Kirkuk",2,1
47,TODAY Rest & Cafe,ChIJuQenFzjWVBURQ6vNoi3Rkok,35.4568919,44.3814248,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","F94J+QH3, Kirkuk",2,1369
48,دجاج الفخار,ChIJScaZj8wpVRURp3YZZdDUvho,35.4723627,44.4029149,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","FCC3+W5V, Kirkuk",2,7
49,مأكولات نارنج,ChIJ8-PfoGfXVBURgCOrvdvcRGI,35.4375327,44.3774684,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","C9QH+22C, Kirkuk",2,3
50,Baba Rest.,ChIJAV9zAS_XVBURLQouBjmHuQM,35.4815803,44.38205139999999,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9JJ+JR9, Kirkuk",2,5
51,Viking Burger,ChIJy_7mg6vXVBURofe__dj0dSM,35.4617223,44.3846846,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","مجاور فندق الديوان, العراق، كركوك،, Province St",2,5
52,مطعم و مشويات فريش,ChIJUfbX5eLVVBURWSPZPvtlSrA,35.4825724,44.3867404,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","F9MP+2MH, Kirkuk",2,49
53,مطعم مالى شاهانه,ChIJd2TCLmDVVBUR-JVArk3YFtc,35.5019056,44.3930589,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","G92V+Q6J, Unnamed Road, Kirkuk",2,6
54,Fast food farhad,ChIJwW9mBsvVVBURA_VOX4Jj7dw,35.5252145,44.3946696,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","G9GV+3VM, Kirkuk",2,1
55,Kabab kanan,ChIJj_K5aRorVRURYPwDaN604zU,35.4732075,44.4073153,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","FCF4+7WP, Kirkuk",2,0
56,Kirspy Rest & Cafe,ChIJ7Z5a77nXVBURqeDXX5e6pJk,35.4637427,44.3781712,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","F97H+F7V, Unnamed Road, Kirkuk",2,5
57,مطعم و کباب ریان,ChIJG-To53cpVRURQUgN14yyZk0,35.4567863,44.4108716,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","FC46+P96, Kirkuk",2,1
58,ALI FISH,ChIJ6X9U880pVRURkTb99Rk_zhY,35.4379769,44.4090482,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","CCQ5+5JV, Unnamed Road, Kirkuk",2,14
59,"Restaurant, مطعم، چێشتخانە",ChIJA79_yzkrVRURuj2zFycjjqE,35.4807022,44.4590323,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","FFJ5+7J, Kirkuk",2,0
60,Prince Seafood,ChIJC8UNe5_XVBURps7MtN-X8u0,35.4373369,44.3642956,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","C9P7+WPH, Kirkuk",2,30
61,دجاج سيف أبو المحشي,ChIJia2xjBbZVBURV1aOtN3R5Aw,35.4115957,44.3360478,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","C86P+JCF, Kirkuk",2,17
62,Sultan Restaurant,ChIJ_ZGLGuLVVBURvIambp4R_18,35.4811095,44.3858926,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","F9JP+C9C, Kirkuk",2,118
63,مطعم الديوان,ChIJhUueYj7WVBURVcwEsk15yt4,35.46150009999999,44.3844428,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","F96M+JQ4, Kirkuk",2,169
