,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
98,مطعم الحجية,ChIJ67QFOnQfB0ARr_BArWDLuT8,36.2341773,43.9897847,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XMQ+MWF, Unnamed Road, Erbil",2,27
99,مطعم أبو عزيز/ABO AZIZ RESTURANT,ChIJ-ckMRPkjB0ARM2caXOctNYg,36.1880604,44.00303419999999,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",سوق الشیخ چولي، Tairawah,2,0
100,مطعم اسبس,ChIJR9u0T3IjB0AR0cOb4Af93Qk,36.179653,44.0054476,2.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","52H4+V58، محطة، اربيل،, Erbil",2,2
101,مطعم خالد,ChIJP9TbLngjB0ARW4My37CV-Ww,36.17370400000001,44.0366237,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,21
102,Ahlan Restaurant Erbil,ChIJsz2upiEjB0AR9Yb245ocbXQ,36.1867123,43.9715723,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","Rotana Rd, Erbil",2,20
103,مطعم الدولي العائلي,ChIJQa4uYwohB0ARejvJJzX8Tns,36.2272148,44.0497054,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",Shaqlawa road Erbil Kurdistan,2,55
104,مطعم الطبق الساخن,ChIJyXbao2UlB0ARctl3zICtalM,36.1570813,44.0362421,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","524P+RFQ, Runaki Rd, Erbil",2,7
105,مطعم,ChIJOX8eEuglB0ARB2Q0iwwlQto,36.164745,44.0462648,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","527W+VGR, Erbil",2,0
106,مطعم وقهوة ابو حاتم عروس الشام,ChIJV0c0gy8jB0AR8Kxhm-gW0ds,36.1890309,44.0098012,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","52Q5+JV3, Erbil",2,14
107,مطعم حدايق بليسان,ChIJh3YvIc0jB0ARVmywJSAE7eE,36.1961734,44.0574066,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","53W4+FX3, Erbil",2,8
108,Gandool Restaurant,ChIJy-w6hb4kB0ARstn40RQo7o8,36.1595703,44.0342686,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","525M+RPC, Erbil",2,78
109,Fattoush Restaurant,ChIJLUJI4K0YB0ARTdQ86YUiB4c,36.2260382,43.9949927,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XGV+CX9, Erbil",2,15
110,Prego Restaurant,ChIJE8S0ZUwfB0AR1Kqfd05-l0g,36.2321068,43.9976054,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XJX+R3R, Ankawa Blvd, Erbil",2,434
111,چێشتخانەی مطعم عوافي,ChIJ4UcZw20ZB0ARmZdxHPo7AL4,36.22157720000001,43.9938645,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XCV+HG, Erbil",2,3
112,مطعم كرم ابو العز,ChIJbeAR_7vhBkAR285LwobFcU4,36.2908076,44.0327938,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","72RM+84F, Bahirka",2,20
113,مطعم الشيف محمد سوادي,ChIJ30pLFwMZB0AR9hVPkZQB0Nc,36.2188038,43.98798250000001,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","6X9Q+G53, Peshawa Qazi, Erbil",2,74
114,مطعم,ChIJ_4j8D6cjB0ARrYL_kCkkrMs,36.1842021,44.03645969999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",52MP+MHP، اربيل،,2,1
115,مطعم,ChIJUyY9xmMlB0ARxqAG2hymsxY,36.1371612,44.0439831,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","42PV+RHJ, Erbil",2,5
116,مطعم صوفي فرج,ChIJqa5A5IUhB0ARufJRSe4V8ko,36.2110389,44.0759213,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","636G+C97, Erbil",2,21
117,مطعم قلادزي (كباب قلادزی),ChIJ0cmLY1IiB0ARmCzZYl55uTw,36.1936271,44.01521220000001,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","52V8+F34, Erbil",2,232
118,TODAY Roya Towers Restaurant And Cafe,ChIJGShqdqEjB0ARshUcMywM-Pk,36.1917222,43.9693897,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XR9+MQJ, Erbil",2,1253
119,مطعم سمجكم,ChIJydXob6kfB0ARwltksAVAhs0,36.2350093,43.98636519999999,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع المساطحات, Erbil",2,11
120,نكهة ماكولات الشاميه,ChIJnwRGJlcjB0ARNVuUondMfVM,36.1864838,44.0107276,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","Hanzo Group Building، Nihtiman Shopping Center , 3rd floor Building No. 688 689، اربيل بازار نيشتمان",2,27
121,Food City مدينة الغذاء,ChIJ_clZ6B_iBkAR8YRhud7YZbw,36.3064132,44.0239284,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","824F+HH7, Bahirka",2,48
122,مطعم مأكولات الشامية,ChIJ84YoXlIjB0AR1aBNSIaHGb4,36.1863002,44.0107721,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","بازار نيشتمان، طريق كركوك عند, Erbil",2,48
123,مطعم,ChIJQ9-QXzclB0ARYDI_2W_NQPM,36.1527869,44.0900815,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",طریق بنصلاوة,2,0
124,mashalla fast food,ChIJmWQavBYlB0ARVgeMywBDdd8,36.157625,44.1204191,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",545C+25V، بنصلاوة،,2,6
125,Fast Food الكبير,ChIJJxTj5HcjB0ARlZc3JLnjiiY,36.190073,43.9930303,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",جامع التون ستي، أربيل طريق بنصلاوة قرب,2,5
